"filename", "language", "JavaScript", "CSS", "Python", "Database", "Properties", "HTML", "Batch", "XML", "PowerShell", "comment", "blank", "total"
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_stack.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 6, 17
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_timer.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 5, 20
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_win32_console.py", "Python", 0, 0, 391, 0, 0, 0, 0, 0, 0, 173, 99, 663
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_windows.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 9, 16, 73
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_windows_renderer.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 6, 4, 57
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_wrap.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 11, 57
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\abc.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 10, 9, 34
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\align.py", "Python", 0, 0, 248, 0, 0, 0, 0, 0, 0, 30, 34, 312
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\ansi.py", "Python", 0, 0, 176, 0, 0, 0, 0, 0, 0, 34, 28, 238
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\bar.py", "Python", 0, 0, 62, 0, 0, 0, 0, 0, 0, 15, 18, 95
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\box.py", "Python", 0, 0, 211, 0, 0, 0, 0, 0, 0, 253, 54, 518
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\cells.py", "Python", 0, 0, 88, 0, 0, 0, 0, 0, 0, 42, 25, 155
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\color.py", "Python", 0, 0, 488, 0, 0, 0, 0, 0, 0, 63, 65, 616
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\color_triplet.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 15, 7, 39
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\columns.py", "Python", 0, 0, 150, 0, 0, 0, 0, 0, 0, 19, 19, 188
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\console.py", "Python", 0, 0, 1637, 0, 0, 0, 0, 0, 0, 674, 262, 2573
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\constrain.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 6, 8, 38
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\containers.py", "Python", 0, 0, 128, 0, 0, 0, 0, 0, 0, 13, 27, 168
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\control.py", "Python", 0, 0, 132, 0, 0, 0, 0, 0, 0, 62, 32, 226
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\default_styles.py", "Python", 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 10, 189
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\diagnose.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 8, 38
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\emoji.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 18, 23, 97
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\errors.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 17, 35
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\file_proxy.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 2, 10, 55
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\filesize.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 37, 10, 90
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\highlighter.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 0, 77, 36, 233
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\json.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 32, 15, 141
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\jupyter.py", "Python", 0, 0, 70, 0, 0, 0, 0, 0, 0, 9, 23, 102
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\layout.py", "Python", 0, 0, 293, 0, 0, 0, 0, 0, 0, 80, 73, 446
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\live.py", "Python", 0, 0, 285, 0, 0, 0, 0, 0, 0, 44, 45, 374
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\live_render.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 21, 15, 114
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\logging.py", "Python", 0, 0, 198, 0, 0, 0, 0, 0, 0, 59, 24, 281
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\markup.py", "Python", 0, 0, 172, 0, 0, 0, 0, 0, 0, 35, 40, 247
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\measure.py", "Python", 0, 0, 80, 0, 0, 0, 0, 0, 0, 58, 14, 152
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\padding.py", "Python", 0, 0, 103, 0, 0, 0, 0, 0, 0, 22, 17, 142
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\pager.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 8, 11, 35
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\palette.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 11, 16, 101
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\panel.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 20, 27, 252
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\pretty.py", "Python", 0, 0, 751, 0, 0, 0, 0, 0, 0, 156, 104, 1011
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\progress.py", "Python", 0, 0, 1127, 0, 0, 0, 0, 0, 0, 366, 211, 1704
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\progress_bar.py", "Python", 0, 0, 162, 0, 0, 0, 0, 0, 0, 38, 25, 225
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\prompt.py", "Python", 0, 0, 202, 0, 0, 0, 0, 0, 0, 120, 55, 377
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\protocol.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 10, 9, 43
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\region.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\repr.py", "Python", 0, 0, 113, 0, 0, 0, 0, 0, 0, 4, 36, 153
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\rule.py", "Python", 0, 0, 104, 0, 0, 0, 0, 0, 0, 10, 21, 135
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\scope.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 15, 12, 87
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\screen.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 6, 10, 55
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\segment.py", "Python", 0, 0, 463, 0, 0, 0, 0, 0, 0, 203, 74, 740
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\spinner.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 26, 17, 137
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\status.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 21, 18, 133
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\style.py", "Python", 0, 0, 554, 0, 0, 0, 0, 0, 0, 150, 68, 772
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\styled.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 6, 11, 43
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\syntax.py", "Python", 0, 0, 695, 0, 0, 0, 0, 0, 0, 150, 90, 935
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\table.py", "Python", 0, 0, 737, 0, 0, 0, 0, 0, 0, 150, 110, 997
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\terminal_theme.py", "Python", 0, 0, 135, 0, 0, 0, 0, 0, 0, 9, 10, 154
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\text.py", "Python", 0, 0, 846, 0, 0, 0, 0, 0, 0, 312, 129, 1287
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\theme.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 39, 18, 113
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\themes.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\traceback.py", "Python", 0, 0, 516, 0, 0, 0, 0, 0, 0, 96, 68, 680
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\tree.py", "Python", 0, 0, 186, 0, 0, 0, 0, 0, 0, 33, 33, 252
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\six.py", "Python", 0, 0, 689, 0, 0, 0, 0, 0, 0, 129, 181, 999
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\__init__.py", "Python", 0, 0, 336, 0, 0, 0, 0, 0, 0, 86, 96, 518
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\_asyncio.py", "Python", 0, 0, 61, 0, 0, 0, 0, 0, 0, 18, 14, 93
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\_utils.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 23, 10, 69
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\after.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 11, 47
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\before.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 17, 11, 42
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\before_sleep.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 17, 13, 59
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\nap.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 24, 9, 44
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\retry.py", "Python", 0, 0, 122, 0, 0, 0, 0, 0, 0, 31, 61, 214
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\stop.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 22, 33, 97
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\tornadoweb.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 13, 10, 60
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tenacity\wait.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 75, 39, 192
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tomli\__init__.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 12
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tomli\_parser.py", "Python", 0, 0, 502, 0, 0, 0, 0, 0, 0, 83, 107, 692
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tomli\_re.py", "Python", 0, 0, 63, 0, 0, 0, 0, 0, 0, 31, 14, 108
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\tomli\_types.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 3, 11
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\typing_extensions.py", "Python", 0, 0, 1006, 0, 0, 0, 0, 0, 0, 832, 232, 2070
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\__init__.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 23, 14, 86
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\_collections.py", "Python", 0, 0, 197, 0, 0, 0, 0, 0, 0, 83, 58, 338
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\_version.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\connection.py", "Python", 0, 0, 364, 0, 0, 0, 0, 0, 0, 118, 86, 568
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\connectionpool.py", "Python", 0, 0, 608, 0, 0, 0, 0, 0, 0, 373, 130, 1111
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_appengine_environ.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 10, 12, 37
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\bindings.py", "Python", 0, 0, 380, 0, 0, 0, 0, 0, 0, 48, 92, 520
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\low_level.py", "Python", 0, 0, 218, 0, 0, 0, 0, 0, 0, 122, 58, 398
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\appengine.py", "Python", 0, 0, 201, 0, 0, 0, 0, 0, 0, 68, 46, 315
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\ntlmpool.py", "Python", 0, 0, 92, 0, 0, 0, 0, 0, 0, 20, 19, 131
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\pyopenssl.py", "Python", 0, 0, 314, 0, 0, 0, 0, 0, 0, 108, 89, 511
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\securetransport.py", "Python", 0, 0, 543, 0, 0, 0, 0, 0, 0, 252, 127, 922
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\socks.py", "Python", 0, 0, 129, 0, 0, 0, 0, 0, 0, 56, 32, 217
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\exceptions.py", "Python", 0, 0, 128, 0, 0, 0, 0, 0, 0, 69, 127, 324
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\fields.py", "Python", 0, 0, 122, 0, 0, 0, 0, 0, 0, 111, 42, 275
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 31, 22, 99
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\packages\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\makefile.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 11, 3, 52
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\packages\six.py", "Python", 0, 0, 735, 0, 0, 0, 0, 0, 0, 133, 209, 1077
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\poolmanager.py", "Python", 0, 0, 267, 0, 0, 0, 0, 0, 0, 191, 80, 538
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\request.py", "Python", 0, 0, 73, 0, 0, 0, 0, 0, 0, 76, 22, 171
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\response.py", "Python", 0, 0, 493, 0, 0, 0, 0, 0, 0, 214, 112, 819
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\__init__.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 1, 3, 50
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\connection.py", "Python", 0, 0, 79, 0, 0, 0, 0, 0, 0, 42, 29, 150
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\proxy.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 18, 10, 58
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\queue.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 8, 23
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\request.py", "Python", 0, 0, 65, 0, 0, 0, 0, 0, 0, 54, 19, 138
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\response.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 45, 19, 108
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\retry.py", "Python", 0, 0, 344, 0, 0, 0, 0, 0, 0, 203, 74, 621
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\ssl_.py", "Python", 0, 0, 272, 0, 0, 0, 0, 0, 0, 149, 75, 496
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\ssl_match_hostname.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 54, 21, 160
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\ssltransport.py", "Python", 0, 0, 155, 0, 0, 0, 0, 0, 0, 29, 38, 222
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\timeout.py", "Python", 0, 0, 90, 0, 0, 0, 0, 0, 0, 153, 26, 269
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\url.py", "Python", 0, 0, 263, 0, 0, 0, 0, 0, 0, 107, 66, 436
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\urllib3\util\wait.py", "Python", 0, 0, 83, 0, 0, 0, 0, 0, 0, 44, 26, 153
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\webencodings\__init__.py", "Python", 0, 0, 126, 0, 0, 0, 0, 0, 0, 173, 44, 343
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\webencodings\labels.py", "Python", 0, 0, 216, 0, 0, 0, 0, 0, 0, 13, 3, 232
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\webencodings\mklabels.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 24, 10, 60
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\webencodings\tests.py", "Python", 0, 0, 116, 0, 0, 0, 0, 0, 0, 13, 25, 154
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\webencodings\x_user_defined.py", "Python", 0, 0, 285, 0, 0, 0, 0, 0, 0, 18, 23, 326
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\__init__.py", "Python", 0, 0, 1834, 0, 0, 0, 0, 0, 0, 899, 564, 3297
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\appdirs.py", "Python", 0, 0, 306, 0, 0, 0, 0, 0, 0, 240, 63, 609
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__init__.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 6, 37
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_adapters.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 29, 45, 171
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_common.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 33, 20, 105
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_compat.py", "Python", 0, 0, 57, 0, 0, 0, 0, 0, 0, 20, 22, 99
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_itertools.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 5, 36
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_legacy.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 31, 23, 122
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\abc.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 63, 26, 138
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\readers.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 20, 31, 123
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\simple.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 37, 28, 117
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\context.py", "Python", 0, 0, 89, 0, 0, 0, 0, 0, 0, 96, 29, 214
